id,popularity,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit_percentage
45657,0.745434,The Ward,Lyndsy Fonseca|Amber Heard|Danielle Panabaker|Jared Harris|Mamie Gummer,John Carpenter,88,Horror|Thriller,North by Northwest Entertainment|Premiere Picture|A Bigger Boat|FilmNation Entertainment|Echo Lake Entertainment,9/13/10,166,5.9,2010,10000000.0,498974.0,-0.9501026
43434,0.534192,Carlos,Edgar RamÃ­rez|Alexander Scheer|Fadi Abi Samra|Nora von WaldstÃ¤tten|Talal El-Jordi,Olivier Assayas,338,Crime|Drama|Thriller|History,Egoli Tossell Film AG|Canal+|Arte France|Films en Stock,5/19/10,35,6.2,2010,18000000.0,871279.0,-0.9515956111111111
16083,0.08424,First Snow,Guy Pearce|Piper Perabo|Steven Michael Quezada|J.K. Simmons|Nicholas Ballas,Mark Fergus,101,Drama|Thriller,Yari Film Group|Furst Films,5/5/06,15,6.6,2006,8653353.26633258,413486.424132644,-0.952216625
1951,0.449064,Manderlay,Bryce Dallas Howard|Isaach De BankolÃ©|Danny Glover|Willem Dafoe|MichaÃ«l Abiteboul,Lars von Trier,139,Drama,Zentropa Entertainments|Danmarks Radio (DR)|Arte|Memfis Film|Isabella Films BV,5/16/05,33,6.9,2005,15855198.7130938,753588.662327031,-0.9524705633802817
55846,0.815155,Blitz,Jason Statham|Paddy Considine|Aidan Gillen|Zawe Ashton|Luke Evans,Elliott Lester,97,Crime|Action|Thriller,Davis-Films|Current Entertainment|Lionsgate|Lipsync Productions|Blitz Films,5/20/11,309,6.0,2011,15292203.7131822,719172.172847548,-0.952971318827802
287424,1.980039,Maggie,Arnold Schwarzenegger|Abigail Breslin|Joely Richardson|Laura Cayouette|J.D. Evermore,Henry Hobson,95,Horror,Lionsgate|Grindstone Entertainment Group|Silver Reel|Sly Predator|Matt Baer Films,5/8/15,384,5.1,2015,3679998.38080071,172142.964257095,-0.9532220000000001
50780,0.903312,The Beaver,Jodie Foster|Mel Gibson|Jennifer Lawrence|Anton Yelchin|Zachary Booth,Jodie Foster,91,Drama,Summit Entertainment|Participant Media|Imagenation Abu Dhabi FZ|Anonymous Content,2/11/11,144,6.0,2011,20357358.8944209,941107.130116482,-0.9537706666666667
20912,0.422767,She Hate Me,Anthony Mackie|Kerry Washington|Ellen Barkin|Jim Brown|Jamel Debbouze,Spike Lee,138,Comedy|Drama,,7/30/04,13,5.2,2004,9235563.19849719,421527.266615009,-0.95435825
16725,0.144185999999999,The Tracey Fragments,Ellen Page|Ari Cohen|Erin McMurtry|Maxwell McCabe-Lokos|Zie Souwand,Bruce McDonald,77,Drama,TÃ©lÃ©film Canada|Shadow Shows|Corvid Pictures,9/12/07,17,5.9,2007,736168.007842082,33207.4871651737,-0.9548914285714285
77949,0.570634,The Awakening,Rebecca Hall|Dominic West|Imelda Staunton|Isaac Hempstead Wright|Lucy Cohu,Nick Murphy ,107,Drama|Horror|Thriller,BBC Films|Studio Canal|Creative Scotland|Origin Pictures|Lipsync Productions,8/17/11,243,6.2,2011,4651399.61689389,203278.891939261,-0.9562972634729229
10263,0.278997,Tamara,Jenna Dewan|Marc Devigne|Chad Faust|Katie Stuart|Bryan Clark,Jeremy Haft,98,Fantasy|Horror|Thriller,Lions Gate Films|City Lights Pictures,5/12/05,31,4.9,2005,5303675.62585884,230984.564294114,-0.9564482105263159
20764,0.086287,Sleep Dealer,Leonor Varela|Jacob Vargas|Luis Fernando PeÃ±a,Alex Rivera,90,Drama|Science Fiction|Thriller,Likely Story,12/10/08,18,5.8,2008,2531966.58452291,108934.31754588,-0.9569764
15577,0.438147,Crossing Over,Harrison Ford|Ray Liotta|Ashley Judd|Jim Sturgess|Cliff Curtis,Wayne Kramer,113,Drama,"Kennedy/Marshall Company, The|Movie Prose|C.O. Films",2/27/09,49,5.8,2009,25410010.8531238,1054347.744333,-0.9585066000000003
11483,1.045604,Pirates,Walter Matthau|Cris Campion|Damien Thomas|Olu Jacobs|Charlotte Lewis,Roman Polanski,124,Adventure|Comedy,Carthago Films S.a.r.l.|Cominco|Accent Films,5/8/86,22,6.2,1986,79576256.4344863,3266257.18051376,-0.9589543750000001
41505,0.794885,Shelter,Julianne Moore|Jonathan Rhys Meyers|Jeffrey DeMunn|Frances Conroy|Nate Corddry,BjÃ¶rn Stein|MÃ¥ns MÃ¥rlind,112,Horror|Mystery|Thriller,NALA Films|IM Global|Maraci/Edelstein Films|Shelter Productions,3/27/10,112,5.5,2010,22000000.0,851517.0,-0.9612946818181818
11468,0.427389,Salton Sea,Val Kilmer|Vincent D'Onofrio|Adam Goldberg|Luis GuzmÃ¡n|Doug Hutchison,D.J. Caruso,103,Drama|Mystery|Thriller,Castle Rock Entertainment|Darkwoods Productions,1/1/02,35,6.8,2002,21820705.0851698,820334.860540237,-0.9624056666666666
21033,0.159638,Beautiful,Deborra-Lee Furness|Peta Wilson|Aaron Jeffery|Asher Keddie|Erik Thomson,Dean O'Flaherty,97,Drama|Mystery|Thriller,Kojo Pictures,4/27/09,10,4.4,2009,1524600.65118743,56918.4243109973,-0.9626666666666667
244566,0.470651,Life After Beth,Aubrey Plaza|Dane DeHaan|John C. Reilly|Molly Shannon|Cheryl Hines,Jeff Baena,90,Romance|Comedy|Horror,Abbolita Productions|Starstream Entertainment|Destro Films|A24,8/15/14,141,4.8,2014,2210618.5218515,81307.470324749,-0.9632195833333332
54580,0.111966,Los lunes al sol,Javier Bardem|Luis Tosar|Nieve de Medina|Enrique VillÃ©n|Celso Bugallo,Fernando LeÃ³n de Aranoa,113,Drama|Foreign,VÃ­a Digital|Eurimages|Continental Producciones|Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)|TelevisiÃ³n de Galicia (TVG) S.A.,9/27/02,16,6.5,2002,4849045.57448218,177477.492548835,-0.9633995000000001
192145,0.921438,Third Person,Liam Neeson|Mila Kunis|James Franco|Olivia Wilde|Adrien Brody,Paul Haggis,137,Drama|Romance,Hwy61|Corsan|Volten|Lailaps Pictures|Purple Papaya Films,9/9/13,146,5.6,2013,26208933.8767318,956062.594422364,-0.9635214999999999
29426,0.394989,Survival of the Dead,Alan van Sprang|Kenneth Welsh|Kathleen Munroe|Devon Bostick|Richard Fitzpatrick,George A. Romero,90,Horror|Science Fiction,Devonshire Productions|Artfire Films|New Romero|Sudden Storm Productions|Blank of the Dead Productions,9/9/09,35,4.6,2009,4065601.73649981,145539.394562786,-0.96420225
254905,0.654046,Manglehorn,Al Pacino|Chris Messina|Holly Hunter|Harmony Korine|Natalie Wilemon,David Gordon Green,97,Drama,Worldview Entertainment,6/3/15,35,5.0,2015,3679998.38080071,131652.86207274,-0.9642247500000001
43942,0.27519,Freakonomics,Zoe Sloane|Jade Viggiano|Amancaya Aguilar|Kahiry Bess|Alisha Naragsheth,Alex Gibney|Rachel Grady|Heidi Ewing|Seth Gordon|Eugene Jarecki|Morgan Spurlock,93,Documentary,Chad Troutwine Films|Green Film Company|Human Worldwide|Loki Films,10/1/10,25,6.7,2010,3000000.0,103735.0,-0.9654216666666666
37606,0.188629,Valmont,Colin Firth|Annette Bening|Meg Tilly|Fairuza Balk|SiÃ¢n Phillips,MiloÅ¡ Forman,137,Drama|Romance,Renn Productions|Timothy Burrill Productions,11/17/89,24,6.6,1989,58046502.9884274,1991367.95731013,-0.9656935757575759
91070,0.372627,L!fe Happens,Krysten Ritter|Kate Bosworth|Rachel Bilson|Geoff Stults|Justin Kirk,Kat Coiro,100,Comedy,Stardust Pictures|Dot Dot Dot Productions,6/18/11,47,5.2,2011,901540.179610069,29959.2465062894,-0.9667688172043012
4722,0.682902999999999,Body Snatchers,Gabrielle Anwar|Terry Kinney|Billy Wirth|Christine Elise|Forest Whitaker,Abel Ferrara,87,Horror|Science Fiction|Thriller,Warner Bros. Pictures|Dorset Productions|Robert H. Solo Productions,6/9/93,28,5.5,1993,19623109.5020832,647363.363533802,-0.9670101538461539
42194,0.59643,TEKKEN,Jon Foo|Kelly Overton|Cary-Hiroyuki Tagawa|Ian Anthony Dale|Luke Goss,Dwight H. Little,92,Crime|Drama|Action|Thriller|Science Fiction,Namco|Light Song Films,3/20/10,110,5.0,2010,30000000.0,967000.0,-0.9677666666666667
22256,0.245817,Without Limits,Billy Crudup|Donald Sutherland|Monica Potter|Jeremy Sisto|Matthew Lillard,Robert Towne,117,Drama,Cruise/Wagner Productions|Warner Bros.,9/11/98,11,6.0,1998,33442386.7269574,1039955.22465725,-0.9689030800000002
128270,0.158309999999999,Not Fade Away,Bella Heathcote|Jack Huston|Dominique McElligott|Brad Garrett|Christopher McDonald,David Chase,112,Drama,Paramount Vantage,12/21/12,14,5.4,2012,18994885.6270449,580096.209095701,-0.9694603999999999
79777,0.43132,In the Land of Blood and Honey,Zana MarjanoviÄ‡|Goran KostiÄ‡|Branko ÄuriÄ‡|Dzana Pinjo|MiloÅ¡ TimotijeviÄ‡,Angelina Jolie,127,Drama|Romance|War,FilmDistrict,12/23/11,31,6.6,2011,9693980.42591472,294577.768988568,-0.9696123000000001
20178,0.278321,World's Greatest Dad,Robin Williams|Alexie Gilmore|Daryl Sabara|Geoff Pierson|Henry Simmons,Bobcat Goldthwait,99,Comedy|Romance,Magnolia Pictures|Jerkschool Productions,8/20/09,67,6.3,2009,10164004.3412495,300600.428392455,-0.9704249999999999
41556,0.385851,The Romantics,Katie Holmes|Anna Paquin|Josh Duhamel|Dianna Agron|Adam Brody,Galt Niederhoffer,95,Comedy|Drama|Romance,10th Hole Productions|Benaroya Pictures|Four of a Kind Productions,9/10/10,46,4.8,2010,4500000.0,123820.0,-0.9724844444444445
28260,0.128982,Return of the Living Dead 3,Melinda Clarke|J. Trevor Edmond|Kent McCord|Sarah Douglas|James T. Callahan,Brian Yuzna,97,Horror|Romance|Science Fiction,Ozla Productions,10/1/93,34,5.6,1993,3018939.92339741,81823.8382138019,-0.9728964999999999
46528,0.25054,The Warrior's Way,Kate Bosworth|Jang Dong-gun|Geoffrey Rush|Danny Huston|Ti Lung,Sngmoo Lee,100,Adventure|Fantasy|Action|Western|Thriller,Boram Entertainment Inc.,12/2/10,74,6.4,2010,425000000.0,11087569.0,-0.9739116023529412
123109,0.799644999999999,No One Lives,Luke Evans|Adelaide Clemens|Lee Tergesen|Derek Magyar|America Olivo,RyÃ»hei Kitamura,86,Horror|Thriller,Pathe|WWE Studios|Milk & Media|Constance Media,3/9/13,83,5.3,2013,2714496.72294723,70125.7467206071,-0.9741662068965518
177047,0.688179,Decoding Annie Parker,Samantha Morton|Helen Hunt|Aaron Paul|Alice Eve|Maggie Grace,Steven Bernstein,91,Drama,Media House Capital|Unified Pictures|Decoding Annie Parker|Ozymandias Productions,5/2/14,23,5.2,2014,1842182.10154291,44571.5959468309,-0.9758049999999999
9053,0.458112,DOA: Dead or Alive,Jaime Pressly|Devon Aoki|Holly Valance|Sarah Carter|Natassia Malthe,Corey Yuen Kwai,87,Adventure|Action|Thriller,Impact Pictures|Constantin Film Produktion|Mindfire Entertainment|Team Ninja|VIP 4 Medienfonds,9/7/06,116,4.9,2006,22715052.324123,519540.840095658,-0.9771279047619048
167810,0.570743999999999,Lost River,Christina Hendricks|Saoirse Ronan|Eva Mendes|Matt Smith|Iain De Caestecker,Ryan Gosling,95,Fantasy|Thriller,Bold Films|Marc Platt Productions|Phantasma,4/8/15,129,5.7,2015,1839999.19040035,41796.5016095392,-0.9772845
50512,0.2817,Anna Karenina,Sophie Marceau|Sean Bean|Alfred Molina|Mia Kirshner|James Fox,Bernard Rose,108,Drama|Romance,Icon Entertainment International|Warner Bros.|Studio Trite,4/4/97,11,6.0,1997,47546111.2375233,1075669.63603451,-0.9773762857142858
4723,0.631574,Southland Tales,Dwayne Johnson|Seann William Scott|Sarah Michelle Gellar|Mandy Moore|Will Sasso,Richard Kelly,144,Action|Adventure|Comedy|Drama|Science Fiction,Universal Pictures|Persistent Entertainment|Wild Bunch,5/15/06,79,4.9,2006,18388375.6909567,405347.945385658,-0.9779562941176471
17436,0.645064,The Informers,Billy Bob Thornton|Kim Basinger|Mickey Rourke|Winona Ryder|Jon Foster,Gregor Jordan,98,Action|Adventure|Crime|Drama|Thriller,Senator Entertainment Co,11/5/08,29,4.3,2008,18230159.408565,387060.718989384,-0.9787681111111112
22556,0.127309999999999,The Yellow Handkerchief,William Hurt|Maria Bello|Kristen Stewart|Eddie Redmayne|Veronica Russell,Udayan Prasad,102,Drama|Romance,area japan,12/17/08,30,6.6,2008,15191799.5071375,321053.362917506,-0.9788666666666667
43919,0.29666,Hatchet II,Danielle Harris|Kane Hodder|Parry Shen|Tony Todd|Tom Holland,Adam Green,89,Horror|Comedy|Thriller,ArieScope Pictures|Dark Sky Films,8/26/10,42,5.1,2010,2500000.0,52604.0,-0.9789584
63310,0.644722999999999,Rundskop,Matthias Schoenaerts|Jeroen Perceval|Jeanne Dandoy|Barbara Sarafian|Tibo Vandenborre,MichaÃ«l R. Roskam,124,Crime|Drama,Waterland|Waterland Film|Artemis|Savage Films,2/2/11,56,7.5,2011,1938796.08518294,40782.5756518232,-0.9789649999999999
47760,0.601594,Restless,Mia Wasikowska|Henry Hopper|Ryo Kase|Schuyler Fisk|Jane Adams,Gus Van Sant,91,Drama|Romance,Columbia Pictures|Imagine Entertainment|360 Pictures,9/16/11,93,6.3,2011,7755184.34073177,158268.771423696,-0.9795918750000001
111190,0.860381,Adore,Naomi Watts|Robin Wright|Xavier Samuel|James Frecheville|Ben Mendelsohn,Anne Fontaine,100,Drama,Gaumont|CinÃ©@|Canal+|Screen Australia|Screen NSW,4/3/13,185,6.2,2013,14976533.6438467,298577.790923846,-0.9800636249999998
18882,0.287286,Man-Thing,Matthew Le Nevez|Rachael Taylor|Jack Thompson|Rawiri Paratene|Steve Bastoni,Brett Leonard,97,Action|Horror|Science Fiction,Lions Gate Films|Artisan Entertainment|Marvel Enterprises,4/21/05,15,3.9,2005,8374224.6724087,159668.550420592,-0.9809333333333334
9838,0.887605,King Solomon's Mines,Richard Chamberlain|Sharon Stone|Herbert Lom|John Rhys-Davies|Ken Gampu,J. Lee Thompson,100,Action|Adventure|Comedy,Cannon Group|Golan-Globus Productions|Cannon Productions,3/20/85,50,4.9,1985,25339575.6533302,482925.687133273,-0.98094184
10425,0.470193,The Death and Life of Bobby Z,Paul Walker|Laurence Fishburne|Olivia Wilde|Jason Lewis|Michael Bowen,John Herzfeld,97,Drama|Action|Thriller|Crime,Eclectic pictures|Millennium Films,7/23/07,61,5.6,2007,23136708.817894,434816.582163343,-0.9812066363636365
13197,0.384988,10th & Wolf,James Marsden|Brian Dennehy|Leo Rossi|Dennis Hopper|Giovanni Ribisi,Robert Moresco,107,Action|Crime|Drama|Mystery|Thriller,Thinkfilm,2/19/06,12,6.0,2006,8653353.26633258,155166.522426084,-0.982068625
44638,0.443807,The Tempest,Helen Mirren|Felicity Jones|Reeve Carney|David Strathairn|Tom Conti,Julie Taymor,110,Fantasy|Drama,Miramax Films|Touchstone Pictures,12/10/10,16,6.1,2010,20000000.0,346594.0,-0.9826703
59963,0.48576,Dark Tide,Halle Berry|Olivier Martinez|Ralph Brown|Mark Elderkin|Luke Tyler,John Stockwell,113,Thriller|Adventure|Drama,Social Capital|Film Afrika Worldwide|Lipsync Productions|Procinvest Sas|Cinedigm,3/28/12,37,4.9,2012,23743607.0338061,410549.75947726,-0.9827090399999999
9769,1.031334,Lolita,Jeremy Irons|Dominique Swain|Melanie Griffith|Frank Langella|Suzanne Shepherd,Adrian Lyne,137,Drama|Romance,PathÃ©|Lolita Productions,9/27/97,120,6.9,1997,84224539.90647,1440044.0141144,-0.9829023225806452
53172,0.602854,Henry's Crime,Keanu Reeves|Vera Farmiga|James Caan|Judy Greer|Fisher Stevens,Malcolm Venville,108,Action|Comedy|Thriller,Company Films|Moving Pictures Film and Television,1/14/10,49,5.8,2010,12000000.0,204940.0,-0.9829216666666667
22267,0.198126,Ride with the Devil,Tobey Maguire|Skeet Ulrich|Jeffrey Wright|Jewel|Jonathan Rhys Meyers,Ang Lee,138,Drama|War|Romance|Western,Universal Pictures|Good Machine,11/24/99,15,6.6,1999,49744008.1705842,831374.226660667,-0.983286947368421
7512,0.848086,Idiocracy,Luke Wilson|Maya Rudolph|Dax Shepard|Terry Crews|Anthony 'Citric' Campos,Mike Judge,84,Adventure|Comedy|Science Fiction,Twentieth Century Fox Film Corporation|Ternion Pictures,9/1/06,326,6.1,2006,32450074.7487471,535753.97910929,-0.9834898999999999
14637,0.651467,Nothing But the Truth,Kate Beckinsale|Matt Dillon|Angela Bassett|Alan Alda|Preston Bailey,Rod Lurie,108,Drama|Thriller,Battleplan Productions|Yari Film Group,12/19/08,58,6.1,2008,11647046.2888054,189089.290105439,-0.9837650434782608
1775,0.538475,Canadian Bacon,John Candy|Alan Alda|Rhea Perlman|Kevin Pollak|Rip Torn,Michael Moore,91,Action|Comedy,PolyGram Filmed Entertainment,6/8/95,16,5.2,1995,15740635.5381766,254860.922899219,-0.9838087272727273
15206,0.522454,La terza madre,Asia Argento|Cristian Solimeno|Adam James|Moran Atias|Valeria Cavalli,Dario Argento,102,Horror,Opera Film Produzione|Medusa Film,9/6/07,32,4.6,2007,3680840.03921041,57786.0336098555,-0.9843008571428572
10448,0.129344,Rapa Nui,Jason Scott Lee|Esai Morales|Sandrine Holt|Eru Potaka-Dewes|Emilio Tuki Hito,Kevin Reynolds,107,Adventure,Tig Productions|Majestic Films International|Warner Bros.|Newcomm|RCS,9/9/94,16,6.2,1994,29422231.2319632,448792.004096751,-0.9847465
283587,0.424813,Beasts of No Nation,Idris Elba|Opeyemi Fagbohungbe|Abraham Attah|Richard Pepple|Ama K. Abebrese,Cary Fukunaga,137,Drama|War,Participant Media|Focus Features|Red Crown Productions,9/11/15,306,7.5,2015,5519997.57120106,83514.8032534865,-0.9848705
157099,0.317225,Better Living Through Chemistry,Olivia Wilde|Michelle Monaghan|Sam Rockwell|Ray Liotta|Jane Fonda,Geoff Moore|David Posamentier,91,Drama|Comedy,Aegis Film Fund|Altus Productions|Ealing Metro International|Occupant Entertainment,3/14/14,60,5.9,2014,4605455.25385729,69213.5448281198,-0.9849714
273899,0.076109,Stonewall,Jeremy Irvine|Jonny Beauchamp|Jonathan Rhys Meyers|Ron Perlman|Caleb Landry Jones,Roland Emmerich,129,Drama,Centropolis Entertainment|Mel's Cite du Cinema,9/18/15,14,5.6,2015,12419994.5352024,172660.004029598,-0.9860982222222222
70695,0.315527,Dirty Girl,Juno Temple|Jeremy Dozier|Milla Jovovich|Mary Steenburgen|Dwight Yoakam,Abe Sylvia,90,Drama|Comedy,iDeal Partners Film Fund,9/12/10,36,6.2,2010,4000000.0,55125.0,-0.98621875
34769,0.476687,Defendor,Woody Harrelson|Kat Dennings|Elias Koteas|Sandra Oh|Clark Johnson,Peter Stebbings,101,Drama|Action|Comedy|Crime,Alliance Films|Darius Films|Insight Film Releasing,9/12/09,85,6.3,2009,3557401.51943733,45191.1961020636,-0.9872965714285714
44945,0.687144,Trust,Clive Owen|Catherine Keener|Liana Liberato|Jason Clarke|Viola Davis,David Schwimmer,104,Crime|Drama|Thriller,Nu Image Films|Millennium Films|Dark Harbor Stories,4/1/11,164,6.5,2011,9209281.40461898,116327.765110976,-0.9873684210526318
9364,0.414629,Wuthering Heights,Kaya Scodelario|James Northcote|Amy Wren|Nichola Burley|Steve Evets,Andrea Arnold,129,Drama|Romance,Ecosse Films|Film4 Productions,9/5/11,36,5.6,2011,7755184.34073177,97826.8034681184,-0.9873856249999999
4629,0.208459,December Boys,Daniel Radcliffe|Jack Thompson|Teresa Palmer|Sullivan Stapleton|Carole-Anne Fooks,Rod Hardy,105,Drama|Romance,Village Roadshow Pictures|Australian Film Finance Corporation,9/20/07,42,5.8,2007,4206674.33052618,48875.2457092184,-0.9883815
13827,0.518011,"Surfer, Dude",Matthew McConaughey|Jeffrey Nordling|Willie Nelson|Woody Harrelson|Zachary Knighton,S.R. Bindler,85,Comedy,,9/5/08,13,5.0,2008,6076719.802855,70385.6326898357,-0.9884171666666667
19058,0.128169,Down,Naomi Watts|James Marshall|Michael Ironside|Edward Herrmann|Dan Hedaya,Dick Maas,111,Action|Horror|Mystery|Thriller,First Floor Features,5/11/01,10,3.7,2001,18472321.7504076,200940.684512817,-0.9891220666666667
182560,1.443406,Dark Places,Charlize Theron|Nicholas Hoult|Christina Hendricks|ChloÃ« Grace Moretz|Tye Sheridan,Gilles Paquet-Brenner,113,Drama|Mystery|Thriller,Denver and Delilah Productions|Mandalay Vision|Exclusive Media Group|Hugo Productions|Cuatro Plus Films,3/31/15,322,5.7,2015,18399991.9040035,191900.875563614,-0.9895706
10562,0.471019,Under Suspicion,Gene Hackman|Morgan Freeman|Thomas Jane|Monica Bellucci|Nydia Caro,Stephen Hopkins,110,Mystery|Thriller,Revelations Entertainment|TF1 International,9/24/00,49,6.0,2000,31657302.8585784,329947.605897476,-0.98957752
12700,0.453059,Dominion: Prequel to the Exorcist,Stellan SkarsgÃ¥rd|Gabriel Mann|Clara Bellar|Billy Crawford|Ralph Brown,Paul Schrader,117,Horror|Thriller|Drama,Morgan Creek Productions,5/20/05,38,4.6,2005,33496898.6896348,280810.084531656,-0.9916168333333333
2239,0.262103,Hallam Foe,Jamie Bell|Sophia Myles|CiarÃ¡n Hinds|Claire Forlani|Jamie Sives,David Mackenzie,95,Drama|Comedy|Thriller,,2/16/07,25,6.7,2007,8413348.66105236,63774.2345193595,-0.992419875
11928,0.41491,Tetro,Vincent Gallo|Maribel VerdÃº|Klaus Maria Brandauer|Alden Ehrenreich|Silvia PÃ©rez,Francis Ford Coppola,127,Drama|Mystery,American Zoetrope|BIM Distribuzione|Tornasol Films|Zoetrope Argentina,6/11/09,19,6.7,2009,15246006.5118743,115077.873552061,-0.9924519333333334
38541,0.189663,The Divide,Lauren German|Michael Biehn|Milo Ventimiglia|Courtney B. Vance|Ashton Holmes,Xavier Gens,112,Science Fiction,Instinctive Film|Manitoba Film and Video Production Tax Credit|Preferred Content|Julijette|Ink Connection,3/13/11,86,5.6,2011,2908194.12777441,21326.7569370123,-0.9926666666666668
23478,0.246144,Mozart and the Whale,Josh Hartnett|Radha Mitchell|Gary Cole|Sheila Kelley|Erica Leerhsen,Petter NÃ¦ss,92,Comedy|Drama|Romance,,9/10/05,22,6.8,2005,13398759.4758539,94871.0330320733,-0.9929194166666667
13526,0.47571,The Weight of Water,Sean Penn|Catherine McCormack|Elizabeth Hurley|Sarah Polley|Josh Lucas,Kathryn Bigelow,113,Crime|Drama|Mystery,StudioCanal|Miracle Pictures|Palomar Pictures (II)|Manifest Film Company,9/25/00,14,5.1,2000,20260673.8294902,138190.458438266,-0.993179375
27004,0.655955,Ca$h,Sean Bean|Chris Hemsworth|Victoria Profeta|Thampy Antony|Mike Starr,Stephen Milburn Anderson,108,Crime|Thriller|Comedy,Immortal Thoughts|Three Good Men,1/1/10,33,5.8,2010,7000000.0,46488.0,-0.9933588571428571
251321,0.19104,Aloft,Jennifer Connelly|MÃ©lanie Laurent|Cillian Murphy|William Shimell|Zen McGrath,Claudia Llosa,112,Drama,Arcadia Motion Pictures|Wanda VisiÃ³n S.A.|Buffalo Gal Pictures,2/12/14,20,5.1,2014,7368728.40617167,48897.0395212537,-0.99336425
18176,0.345926,Assassination of a High School President,Mischa Barton|Reece Thompson|Bruce Willis|Michael Rapaport|Kathryn Morris,Brett Simon,93,Comedy|Crime|Mystery|Thriller,Vertigo Entertainment|Yari Film Group,1/17/08,53,6.2,2008,11647046.2888054,70453.4893943009,-0.993950956521739
31723,0.534693,Women in Trouble,Carla Gugino|Adrianne Palicki|Connie Britton|Marley Shelton|Garcelle Beauvais,Sebastian Gutierrez,92,Comedy|Drama,Gato Negro Films,11/13/09,11,4.5,2009,3049201.30237486,18393.7986563592,-0.9939676666666667
336004,1.449072,Heist,Jeffrey Dean Morgan|Robert De Niro|Kate Bosworth|Dave Bautista|Gina Carano,Scott Mann,93,Crime|Action|Thriller,Emmett/Furla Films|Silver Plane Films|Mass Hysteria Entertainment|Tri Vision Pictures,11/13/15,233,5.4,2015,8187996.39728158,46125.0997049561,-0.9943667415730337
97614,0.452064,Deadfall,Eric Bana|Olivia Wilde|Charlie Hunnam|Patrick Kerton|Kris Kristofferson,Stefan Ruzowitzky,95,Crime|Drama|Thriller,StudioCanal|Mutual Film Company|2929 Productions|Magnolia Pictures|Madhouse Entertainment,11/8/12,138,5.5,2012,11396931.3762269,63016.4828120028,-0.9944707500000001
12645,0.241541,Inhale,Rosanna Arquette|Diane Kruger|Dermot Mulroney|Sam Shepard|Jordi MollÃ ,Baltasar KormÃ¡kur,100,Drama|Action|Thriller,26 Films,8/27/10,21,5.9,2010,10000000.0,55089.0,-0.9944911
244783,0.407983,Song One,Anne Hathaway|Johnny Flynn|Mary Steenburgen|Ben Rosenfield|Lola Kirke,Kate Barker-Froyland,86,Drama,Worldview Entertainment,1/20/14,58,5.7,2014,5526546.30462875,29706.1074784303,-0.9946248333333333
103620,0.913638,Maniac,Elijah Wood|America Olivo|Nora Arnezeder|Zoe Aggeliki|Jan Broberg,Franck Khalfoun,89,Horror|Crime|Mystery|Thriller,La Petite Reine|Studio 37|Canal+|CinÃ©+,12/26/12,189,5.8,2012,5698465.68811347,29519.0020087091,-0.9948198333333333
24206,0.221598,Silent Trigger,Dolph Lundgren|Gina Bellman|Conrad Dunn|Christopher Heyerdahl,Russell Mulcahy,93,Drama|Action|Thriller,Newmarket Capital Group|Cine Grande Corporation|Filmline International|Conquistador Entertainment|Algonquin Productions Limited,6/26/96,11,4.6,1996,20853251.0844038,106187.534955262,-0.9949078666666666
8374,0.992316,The Boondock Saints,Willem Dafoe|Norman Reedus|Sean Patrick Flanery|David Della Rocco|David Ferry,Troy Duffy,108,Action|Thriller|Crime,Franchise Pictures|Brood Syndicate|B.D.S. Productions Inc.,1/22/99,521,7.1,1999,7854317.07956593,39888.1492885755,-0.9949215
21925,0.193929,Naqoyqatsi,,Godfrey Reggio,89,Documentary|Drama|Music|Thriller,Qatsi Productions,9/2/02,20,6.0,2002,3636784.18086164,16132.7746263022,-0.995564
187596,1.027357,Walk of Shame,Elizabeth Banks|James Marsden|Gillian Jacobs|Ethan Suplee|Sarah Wright,Steven Brill,95,Comedy,Lakeshore Entertainment|Sidney Kimmel Entertainment|FilmDistrict,5/2/14,402,5.7,2014,13816365.7615718,54536.8800251273,-0.9960527333333332
44754,0.395082,Margaret,Anna Paquin|Matt Damon|Mark Ruffalo|Matthew Broderick|Jeannie Berlin,Kenneth Lonergan,149,Drama,Fox Searchlight Pictures|Scott Rudin Productions|Mirage Enterprises|Gilbert Films,9/30/11,35,5.9,2011,13571572.5962806,45072.1619902905,-0.9966789285714286
35614,0.48427,A Troll in Central Park,Dom DeLuise|Phillip Glasser|Tawny Sunshine Glover|Cloris Leachman|Hayley Mills,Don Bluth|Gary Goldman,76,Fantasy|Animation|Science Fiction|Family,Don Bluth,10/7/94,17,4.2,1994,33835565.9167577,104990.289928137,-0.9968970434782608
160768,0.457768,Jimmy P.,Benicio del Toro|Mathieu Amalric|Elya Baskin|A Martinez|Misty Upham,Arnaud Desplechin,117,Drama,Why Not Productions|Worldview Entertainment|Orange Studios,9/11/13,18,4.6,2013,9360333.52740424,28345.8980210382,-0.9969717
242042,0.728025,Barefoot,Evan Rachel Wood|Scott Speedman|J.K. Simmons|Treat Williams|Kate Burton,Andrew Fleming,90,Comedy|Drama|Romance,WhiteFlame Productions,2/2/14,129,6.5,2014,5526546.30462875,13881.7632261766,-0.9974881666666666
