id,popularity,original_title,genres,release_year
10169,0.510786,Men at Work,Crime,1990
17993,0.509163,Henry & June,Romance,1990
11856,0.501826,Air America,Action,1990
11856,0.501826,Air America,Adventure,1990
11856,0.501826,Air America,Comedy,1990
11856,0.501826,Air America,Drama,1990
2291,0.499506,Jacob's Ladder,Drama,1990
2291,0.499506,Jacob's Ladder,Mystery,1990
2291,0.499506,Jacob's Ladder,Horror,1990
1662,0.498356,State of Grace,Drama,1990
1662,0.498356,State of Grace,Action,1990
1662,0.498356,State of Grace,Thriller,1990
1662,0.498356,State of Grace,Crime,1990
9768,0.480169,Cry-Baby,Music,1990
9768,0.480169,Cry-Baby,Comedy,1990
41823,0.465917,Mo' Better Blues,Drama,1990
41823,0.465917,Mo' Better Blues,Romance,1990
19384,0.459932,Dark Angel,Action,1990
19384,0.459932,Dark Angel,Thriller,1990
19384,0.459932,Dark Angel,Science Fiction,1990
19384,0.459932,Dark Angel,Crime,1990
19384,0.459932,Dark Angel,Horror,1990
8428,0.45719,Pump up the Volume,Music,1990
8428,0.45719,Pump up the Volume,Drama,1990
9086,0.457183,Young Guns II,Western,1990
9086,0.457183,Young Guns II,Adventure,1990
1727,0.447245,Bird on a Wire,Action,1990
1727,0.447245,Bird on a Wire,Adventure,1990
1727,0.447245,Bird on a Wire,Comedy,1990
1727,0.447245,Bird on a Wire,Romance,1990
8592,0.438396,Dick Tracy,Adventure,1990
8592,0.438396,Dick Tracy,Action,1990
8592,0.438396,Dick Tracy,Comedy,1990
8592,0.438396,Dick Tracy,Thriller,1990
8592,0.438396,Dick Tracy,Crime,1990
9556,0.429512,Darkman,Action,1990
9556,0.429512,Darkman,Science Fiction,1990
9556,0.429512,Darkman,Crime,1990
14864,0.420701,The Hot Spot,Drama,1990
14864,0.420701,The Hot Spot,Thriller,1990
14864,0.420701,The Hot Spot,Crime,1990
14864,0.420701,The Hot Spot,Romance,1990
8217,0.420512,Alice,Comedy,1990
8217,0.420512,Alice,Drama,1990
8217,0.420512,Alice,Romance,1990
19185,0.42047,Night of the Living Dead,Horror,1990
18129,0.419438,The Grifters,Crime,1990
18129,0.419438,The Grifters,Drama,1990
9491,0.411888,Blue Steel,Thriller,1990
10164,0.411259,Cadillac Man,Comedy,1990
10164,0.411259,Cadillac Man,Drama,1990
9586,0.409621,The Bonfire of the Vanities,Comedy,1990
9586,0.409621,The Bonfire of the Vanities,Drama,1990
10173,0.403249,Marked for Death,Action,1990
10173,0.403249,Marked for Death,Thriller,1990
47869,0.127474,Hidden Agenda,Mystery,1990
47869,0.127474,Hidden Agenda,Drama,1990
47869,0.127474,Hidden Agenda,Thriller,1990
18971,0.400886,Rosencrantz & Guildenstern Are Dead,Comedy,1990
18971,0.400886,Rosencrantz & Guildenstern Are Dead,Drama,1990
951,0.386018,Kindergarten Cop,Comedy,1990
6470,0.37488,Fire Birds,Action,1990
6470,0.37488,Fire Birds,Adventure,1990
16384,0.374074,My Blue Heaven,Action,1990
16384,0.374074,My Blue Heaven,Comedy,1990
10168,0.372665,The Freshman,Comedy,1990
10168,0.372665,The Freshman,Crime,1990
9558,0.592379,King of New York,Thriller,1990
9558,0.592379,King of New York,Crime,1990
19158,0.369847,Graveyard Shift,Drama,1990
19158,0.369847,Graveyard Shift,Horror,1990
17009,0.340804,Jetsons: The Movie,Animation,1990
17009,0.340804,Jetsons: The Movie,Comedy,1990
17009,0.340804,Jetsons: The Movie,Family,1990
17009,0.340804,Jetsons: The Movie,Science Fiction,1990
24016,0.339218,The Sheltering Sky,Adventure,1990
24016,0.339218,The Sheltering Sky,Drama,1990
24016,0.339218,The Sheltering Sky,Romance,1990
11309,0.323339,Hardware,Horror,1990
11309,0.323339,Hardware,Science Fiction,1990
11309,0.323339,Hardware,Thriller,1990
10729,0.322961,Quick Change,Comedy,1990
10729,0.322961,Quick Change,Crime,1990
10847,0.322112,Lord of the Flies,Adventure,1990
10847,0.322112,Lord of the Flies,Drama,1990
10847,0.322112,Lord of the Flies,Thriller,1990
20701,0.317091,Tales from the Darkside: The Movie,Fantasy,1990
20701,0.317091,Tales from the Darkside: The Movie,Horror,1990
20701,0.317091,Tales from the Darkside: The Movie,Comedy,1990
11510,0.30946,Repossessed,Comedy,1990
11510,0.30946,Repossessed,Horror,1990
9569,0.309387,Hard to Kill,Action,1990
9569,0.309387,Hard to Kill,Thriller,1990
23535,0.308999,Class of 1999,Science Fiction,1990
23535,0.308999,Class of 1999,Thriller,1990
19086,0.298476,Delta Force 2: The Colombian Connection,Action,1990
19086,0.298476,Delta Force 2: The Colombian Connection,Adventure,1990
11135,0.298196,The Rescuers Down Under,Adventure,1990
11135,0.298196,The Rescuers Down Under,Animation,1990
11135,0.298196,The Rescuers Down Under,Crime,1990
11135,0.298196,The Rescuers Down Under,Family,1990
11135,0.298196,The Rescuers Down Under,Fantasy,1990
40377,0.290502,Psycho IV: The Beginning,Drama,1990
40377,0.290502,Psycho IV: The Beginning,Horror,1990
40377,0.290502,Psycho IV: The Beginning,Mystery,1990
40377,0.290502,Psycho IV: The Beginning,Thriller,1990
11077,0.486515,Problem Child,Comedy,1990
11630,0.278612,Three Men and a Little Lady,Comedy,1990
11630,0.278612,Three Men and a Little Lady,Family,1990
31676,0.285403,Desperate Hours,Mystery,1990
31676,0.285403,Desperate Hours,Thriller,1990
18943,0.282133,Ernest Goes to Jail,Comedy,1990
18943,0.282133,Ernest Goes to Jail,Family,1990
26612,0.279122,Treasure Island,Adventure,1990
26612,0.279122,Treasure Island,Family,1990
8996,0.275662,Europa Europa,Drama,1990
8996,0.275662,Europa Europa,Foreign,1990
8996,0.275662,Europa Europa,History,1990
27274,0.384309,Frankenhooker,Comedy,1990
27274,0.384309,Frankenhooker,Horror,1990
27274,0.384309,Frankenhooker,Science Fiction,1990
31923,0.285625,"Welcome Home, Roxy Carmichael",Drama,1990
31923,0.285625,"Welcome Home, Roxy Carmichael",Comedy,1990
2927,0.425943,Moon 44,Science Fiction,1990
2927,0.425943,Moon 44,Action,1990
2927,0.425943,Moon 44,Thriller,1990
14249,0.257774,Revenge,Thriller,1990
14249,0.257774,Revenge,Drama,1990
14249,0.257774,Revenge,Romance,1990
14249,0.257774,Revenge,Crime,1990
6393,0.257615,Taking Care of Business,Comedy,1990
20481,0.255367,Nightbreed,Action,1990
20481,0.255367,Nightbreed,Drama,1990
20481,0.255367,Nightbreed,Fantasy,1990
20481,0.255367,Nightbreed,Horror,1990
32669,0.255318,The Two Jakes,Crime,1990
32669,0.255318,The Two Jakes,Drama,1990
32669,0.255318,The Two Jakes,Mystery,1990
6723,0.250947,The Rookie,Drama,1990
6723,0.250947,The Rookie,Action,1990
6723,0.250947,The Rookie,Comedy,1990
6723,0.250947,The Rookie,Crime,1990
6723,0.250947,The Rookie,Thriller,1990
25528,0.114555,American Ninja 4: The Annihilation,Action,1990
25528,0.114555,American Ninja 4: The Annihilation,Thriller,1990
9588,0.238422,Quigley Down Under,Romance,1990
9588,0.238422,Quigley Down Under,Action,1990
9588,0.238422,Quigley Down Under,Adventure,1990
9588,0.238422,Quigley Down Under,Western,1990
9588,0.238422,Quigley Down Under,Drama,1990
28761,0.235286,White Hunter Black Heart,Adventure,1990
28761,0.235286,White Hunter Black Heart,Drama,1990
28761,0.235286,White Hunter Black Heart,Action,1990
41003,0.234115,White Palace,Drama,1990
41003,0.234115,White Palace,Romance,1990
14931,0.231569,Miami Blues,Action,1990
14931,0.231569,Miami Blues,Crime,1990
14931,0.231569,Miami Blues,Drama,1990
14931,0.231569,Miami Blues,Thriller,1990
25018,0.388685,Leatherface: Texas Chainsaw Massacre III,Thriller,1990
25018,0.388685,Leatherface: Texas Chainsaw Massacre III,Horror,1990
9548,0.078482,The Adventures of Ford Fairlane,Action,1990
9548,0.078482,The Adventures of Ford Fairlane,Comedy,1990
9548,0.078482,The Adventures of Ford Fairlane,Thriller,1990
9548,0.078482,The Adventures of Ford Fairlane,Crime,1990
9548,0.078482,The Adventures of Ford Fairlane,Mystery,1990
12651,0.747549,Memphis Belle,Drama,1990
12651,0.747549,Memphis Belle,War,1990
12651,0.747549,Memphis Belle,Action,1990
28090,0.19749,Maniac Cop 2,Horror,1990
28090,0.19749,Maniac Cop 2,Thriller,1990
28090,0.19749,Maniac Cop 2,Action,1990
24249,0.183011,Bad Influence,Crime,1990
24249,0.183011,Bad Influence,Drama,1990
24249,0.183011,Bad Influence,Thriller,1990
2612,0.177761999999999,Mr. Destiny,Fantasy,1990
2612,0.177761999999999,Mr. Destiny,Comedy,1990
2612,0.177761999999999,Mr. Destiny,Science Fiction,1990
2612,0.177761999999999,Mr. Destiny,Romance,1990
22414,0.1746,Postcards from the Edge,Comedy,1990
22414,0.1746,Postcards from the Edge,Drama,1990
15389,0.0791019999999999,Metropolitan,Comedy,1990
15389,0.0791019999999999,Metropolitan,Drama,1990
11060,0.163711,Internal Affairs,Crime,1990
11060,0.163711,Internal Affairs,Drama,1990
29514,0.163319,Due occhi diabolici,Horror,1990
29514,0.163319,Due occhi diabolici,Thriller,1990
28553,0.157961,Cadence,Drama,1990
25943,0.093996,Almost an Angel,Fantasy,1990
25943,0.093996,Almost an Angel,Comedy,1990
25943,0.093996,Almost an Angel,Science Fiction,1990
32043,0.154754,The Guardian,Drama,1990
32043,0.154754,The Guardian,Horror,1990
32043,0.154754,The Guardian,Mystery,1990
32043,0.154754,The Guardian,Thriller,1990
11796,0.243946,Le mari de la coiffeuse,Comedy,1990
11796,0.243946,Le mari de la coiffeuse,Drama,1990
11796,0.243946,Le mari de la coiffeuse,Romance,1990
3101,0.318177,I Love You to Death,Action,1990
3101,0.318177,I Love You to Death,Comedy,1990
3101,0.318177,I Love You to Death,Crime,1990
37865,0.150985999999999,Buried Alive,TV Movie,1990
37865,0.150985999999999,Buried Alive,Horror,1990
37865,0.150985999999999,Buried Alive,Thriller,1990
10170,0.214532,The Russia House,Drama,1990
10170,0.214532,The Russia House,Action,1990
10170,0.214532,The Russia House,Thriller,1990
10170,0.214532,The Russia House,Romance,1990
31225,0.142836,Paris is Burning,Documentary,1990
771,0.142486,Home Alone,Comedy,1990
771,0.142486,Home Alone,Family,1990
4587,0.257865,Mermaids,Comedy,1990
4587,0.257865,Mermaids,Drama,1990
4587,0.257865,Mermaids,Romance,1990
16094,0.126283,House Party,Comedy,1990
16094,0.126283,House Party,Drama,1990
11131,0.290694,Nuns on the Run,Comedy,1990
26914,0.125538,Troll 2,Horror,1990
26954,0.095605,Puppet Master II,Horror,1990
2891,0.090323,An Angel at My Table,Drama,1990
38718,0.088828,Reversal of Fortune,Mystery,1990
38718,0.088828,Reversal of Fortune,Drama,1990
18860,0.07364,Xiaoao jiang hu,Action,1990
18860,0.07364,Xiaoao jiang hu,Drama,1990
18860,0.07364,Xiaoao jiang hu,History,1990
21344,0.114921,The Krays,Drama,1990
21344,0.114921,The Krays,Crime,1990
21344,0.114921,The Krays,History,1990
10485,0.146514,Ghost Dad,Comedy,1990
10485,0.146514,Ghost Dad,Family,1990
10485,0.146514,Ghost Dad,Fantasy,1990
36843,0.070766,Life is Sweet,Comedy,1990
36843,0.070766,Life is Sweet,Drama,1990
10264,0.067973,Hamlet,Drama,1990
10264,0.067973,Hamlet,History,1990
2990,0.31035,Pacific Heights,Crime,1990
2990,0.31035,Pacific Heights,Thriller,1990
40346,0.033672,All for the Winner,Action,1990
40346,0.033672,All for the Winner,Comedy,1990
31597,0.024987,Narrow Margin,Action,1990
31597,0.024987,Narrow Margin,Thriller,1990
31597,0.024987,Narrow Margin,Crime,1990
31597,0.024987,Narrow Margin,Mystery,1990
12230,2.631987,One Hundred and One Dalmatians,Adventure,1961
12230,2.631987,One Hundred and One Dalmatians,Animation,1961
12230,2.631987,One Hundred and One Dalmatians,Comedy,1961
12230,2.631987,One Hundred and One Dalmatians,Family,1961
164,1.752027,Breakfast at Tiffany's,Comedy,1961
164,1.752027,Breakfast at Tiffany's,Drama,1961
164,1.752027,Breakfast at Tiffany's,Romance,1961
1725,0.900245,West Side Story,Music,1961
1725,0.900245,West Side Story,Crime,1961
1725,0.900245,West Side Story,Drama,1961
10911,0.754548,The Guns of Navarone,Action,1961
10911,0.754548,The Guns of Navarone,Adventure,1961
10911,0.754548,The Guns of Navarone,Drama,1961
10911,0.754548,The Guns of Navarone,War,1961
750,0.712793,Murder She Said,Drama,1961
750,0.712793,Murder She Said,Crime,1961
750,0.712793,Murder She Said,Mystery,1961
750,0.712793,Murder She Said,Comedy,1961
821,0.538364,Judgment at Nuremberg,Drama,1961
821,0.538364,Judgment at Nuremberg,History,1961
19186,0.390468,The Parent Trap,Comedy,1961
19186,0.390468,The Parent Trap,Family,1961
30462,0.386204,The Comancheros,Western,1961
30462,0.386204,The Comancheros,Action,1961
30462,0.386204,The Comancheros,Adventure,1961
16638,0.30782,El Cid,Action,1961
16638,0.30782,El Cid,Drama,1961
16638,0.30782,El Cid,History,1961
16638,0.30782,El Cid,Romance,1961
16638,0.30782,El Cid,War,1961
16372,0.296403,The Innocents,Horror,1961
990,0.291101,The Hustler,Drama,1961
36362,0.282665,King of Kings,Drama,1961
11536,0.265092,The Misfits,Drama,1961
11536,0.265092,The Misfits,Action,1961
11536,0.265092,The Misfits,Romance,1961
17984,0.257875,The Absent-Minded Professor,Comedy,1961
17984,0.257875,The Absent-Minded Professor,Family,1961
17984,0.257875,The Absent-Minded Professor,Science Fiction,1961
28501,0.249542,The Pit and the Pendulum,Horror,1961
18993,0.560343,Mysterious Island,Action,1961
18993,0.560343,Mysterious Island,Adventure,1961
18993,0.560343,Mysterious Island,Science Fiction,1961
28569,0.242244,Splendor in the Grass,Drama,1961
28569,0.242244,Splendor in the Grass,Romance,1961
28752,0.217788,The Curse of the Werewolf,Horror,1961
20139,0.196467,The Children's Hour,Drama,1961
32611,0.194495,Babes in Toyland,Fantasy,1961
32611,0.194495,Babes in Toyland,Science Fiction,1961
32611,0.194495,Babes in Toyland,Family,1961
18647,0.173731,One-Eyed Jacks,Western,1961
18647,0.173731,One-Eyed Jacks,Action,1961
430,0.303783,"One, Two, Three",Comedy,1961
430,0.303783,"One, Two, Three",Family,1961
20975,0.158293,Devchata,Comedy,1961
20975,0.158293,Devchata,Romance,1961
24248,0.157204999999999,Barabbas,Adventure,1961
24248,0.157204999999999,Barabbas,Drama,1961
24248,0.157204999999999,Barabbas,History,1961
248,0.290285,Pocketful of Miracles,Comedy,1961
248,0.290285,Pocketful of Miracles,Drama,1961
18228,0.229252,Blue Hawaii,Comedy,1961
18228,0.229252,Blue Hawaii,Music,1961
18228,0.229252,Blue Hawaii,Romance,1961
43020,0.113651,Il colosso di Rodi,Fantasy,1961
43020,0.113651,Il colosso di Rodi,Drama,1961
43020,0.113651,Il colosso di Rodi,Action,1961
43020,0.113651,Il colosso di Rodi,Foreign,1961
43020,0.113651,Il colosso di Rodi,Adventure,1961
28430,0.083697,The Day the Earth Caught Fire,Science Fiction,1961
28430,0.083697,The Day the Earth Caught Fire,Drama,1961
28333,0.071619,The Ladies Man,Comedy,1961
32634,0.070127,Two Rode Together,Western,1961
29478,0.027527,A Raisin in the Sun,Romance,1961
29478,0.027527,A Raisin in the Sun,Drama,1961
539,2.610362,Psycho,Drama,1960
539,2.610362,Psycho,Horror,1960
539,2.610362,Psycho,Thriller,1960
966,1.872132,The Magnificent Seven,Action,1960
966,1.872132,The Magnificent Seven,Adventure,1960
966,1.872132,The Magnificent Seven,Western,1960
967,1.136943,Spartacus,Action,1960
967,1.136943,Spartacus,Drama,1960
967,1.136943,Spartacus,History,1960
284,0.947307,The Apartment,Comedy,1960
284,0.947307,The Apartment,Drama,1960
284,0.947307,The Apartment,Romance,1960
24014,0.875173,Let's Make Love,Comedy,1960
24014,0.875173,Let's Make Love,Romance,1960
2134,0.712389,The Time Machine,Thriller,1960
2134,0.712389,The Time Machine,Adventure,1960
2134,0.712389,The Time Machine,Fantasy,1960
2134,0.712389,The Time Machine,Science Fiction,1960
2134,0.712389,The Time Machine,Romance,1960
11167,0.569423999999999,Peeping Tom,Horror,1960
11167,0.569423999999999,Peeping Tom,Thriller,1960
18444,0.465879,Swiss Family Robinson,Adventure,1960
18444,0.465879,Swiss Family Robinson,Family,1960
299,0.423531,Ocean's Eleven,Thriller,1960
299,0.423531,Ocean's Eleven,Music,1960
299,0.423531,Ocean's Eleven,Comedy,1960
299,0.423531,Ocean's Eleven,Crime,1960
6643,0.421043,The Unforgiven,Action,1960
6643,0.421043,The Unforgiven,Drama,1960
6643,0.421043,The Unforgiven,Western,1960
25767,0.39024,The Grass Is Greener,Comedy,1960
25767,0.39024,The Grass Is Greener,Drama,1960
25767,0.39024,The Grass Is Greener,Romance,1960
23220,0.333643,The Brides of Dracula,Horror,1960
23439,0.32318,House of Usher,Horror,1960
23439,0.32318,House of Usher,Thriller,1960
37230,0.271858,Saturday Night and Sunday Morning,Drama,1960
43040,0.269428,Sergeant Rutledge,Crime,1960
43040,0.269428,Sergeant Rutledge,Western,1960
1673,0.267118,Comanche Station,Action,1960
1673,0.267118,Comanche Station,Western,1960
18639,0.266435,Flaming Star,Action,1960
18639,0.266435,Flaming Star,Drama,1960
18639,0.266435,Flaming Star,Romance,1960
18639,0.266435,Flaming Star,Western,1960
31102,0.254124,Pollyanna,Drama,1960
31102,0.254124,Pollyanna,Family,1960
12617,0.232574,Midnight Lace,Thriller,1960
24452,0.225218,The Little Shop of Horrors,Comedy,1960
11209,0.310398,The Alamo,Action,1960
11209,0.310398,The Alamo,Adventure,1960
11209,0.310398,The Alamo,Drama,1960
11209,0.310398,The Alamo,History,1960
11209,0.310398,The Alamo,Western,1960
18780,0.194948,Sink the Bismarck!,Action,1960
18780,0.194948,Sink the Bismarck!,Drama,1960
18780,0.194948,Sink the Bismarck!,Foreign,1960
18780,0.194948,Sink the Bismarck!,History,1960
18780,0.194948,Sink the Bismarck!,War,1960
1908,0.162753,Inherit the Wind,Drama,1960
1908,0.162753,Inherit the Wind,History,1960
2982,0.144105999999999,The Lost World,Adventure,1960
2982,0.144105999999999,The Lost World,Fantasy,1960
2982,0.144105999999999,The Lost World,Science Fiction,1960
22013,0.138777,Elmer Gantry,Drama,1960
21240,0.136525,Carry On Constable,Comedy,1960
11773,0.127219,Village of the Damned,Horror,1960
11773,0.127219,Village of the Damned,Science Fiction,1960
15788,0.114188,The Bellboy,Comedy,1960
15788,0.114188,The Bellboy,Family,1960
29756,0.110510999999999,13 Ghosts,Horror,1960
18973,0.055821,Cinderfella,Comedy,1960
18973,0.055821,Cinderfella,Romance,1960
39890,0.065808,The City of the Dead,Horror,1960
1941,0.256779,Exodus,Action,1960
1941,0.256779,Exodus,Drama,1960
1941,0.256779,Exodus,History,1960
1941,0.256779,Exodus,War,1960
103,2.582657,Taxi Driver,Crime,1976
103,2.582657,Taxi Driver,Drama,1976
1366,2.389663,Rocky,Drama,1976
7340,1.263483,Carrie,Horror,1976
7340,1.263483,Carrie,Thriller,1976
794,0.999413,The Omen,Horror,1976
794,0.999413,The Omen,Thriller,1976
10803,0.924068,Logan's Run,Adventure,1976
10803,0.924068,Logan's Run,Action,1976
10803,0.924068,Logan's Run,Romance,1976
10803,0.924068,Logan's Run,Science Fiction,1976
10730,0.886829999999999,King Kong,Action,1976
10730,0.886829999999999,King Kong,Adventure,1976
10730,0.886829999999999,King Kong,Drama,1976
10730,0.886829999999999,King Kong,Horror,1976
10730,0.886829999999999,King Kong,Science Fiction,1976
891,0.85009,All the President's Men,Drama,1976
891,0.85009,All the President's Men,History,1976
891,0.85009,All the President's Men,Mystery,1976
891,0.85009,All the President's Men,Thriller,1976
10649,0.722259,The Enforcer,Action,1976
10649,0.722259,The Enforcer,Crime,1976
10649,0.722259,The Enforcer,Thriller,1976
5854,0.600495,Family Plot,Comedy,1976
5854,0.600495,Family Plot,Crime,1976
5854,0.600495,Family Plot,Thriller,1976
10747,0.597297,The Outlaw Josey Wales,Drama,1976
10747,0.597297,The Outlaw Josey Wales,Western,1976
10518,0.522601,Marathon Man,Thriller,1976
5228,0.515387,Stay Hungry,Comedy,1976
5228,0.515387,Stay Hungry,Drama,1976
10774,0.476406,Network,Drama,1976
11372,0.409794,The Eagle Has Landed,Adventure,1976
11372,0.409794,The Eagle Has Landed,Drama,1976
11372,0.409794,The Eagle Has Landed,Action,1976
11372,0.409794,The Eagle Has Landed,Thriller,1976
11372,0.409794,The Eagle Has Landed,War,1976
5651,0.381737,Up!,Comedy,1976
6037,0.672482999999999,Murder by Death,Comedy,1976
6037,0.672482999999999,Murder by Death,Crime,1976
6037,0.672482999999999,Murder by Death,Mystery,1976
6037,0.672482999999999,Murder by Death,Thriller,1976
11558,0.377579,Silver Streak,Comedy,1976
11558,0.377579,Silver Streak,Crime,1976
11558,0.377579,Silver Streak,Romance,1976
11558,0.377579,Silver Streak,Thriller,1976
17814,0.374631,Assault on Precinct 13,Action,1976
17814,0.374631,Assault on Precinct 13,Crime,1976
12268,0.360421,The Pink Panther Strikes Again,Comedy,1976
12268,0.360421,The Pink Panther Strikes Again,Mystery,1976
10640,0.329543,Futureworld,Action,1976
10640,0.329543,Futureworld,Adventure,1976
10640,0.329543,Futureworld,Science Fiction,1976
10640,0.329543,Futureworld,Thriller,1976
12584,0.328263,The Shootist,Action,1976
12584,0.328263,The Shootist,Adventure,1976
12584,0.328263,The Shootist,Drama,1976
12584,0.328263,The Shootist,Western,1976
32037,0.325953,The Cassandra Crossing,Drama,1976
32037,0.325953,The Cassandra Crossing,Thriller,1976
32040,0.325504,The Killing of a Chinese Bookie,Drama,1976
32040,0.325504,The Killing of a Chinese Bookie,Crime,1976
42252,0.317676,The Missouri Breaks,Drama,1976
42252,0.317676,The Missouri Breaks,Western,1976
16084,0.313073,Freaky Friday,Fantasy,1976
16084,0.313073,Freaky Friday,Comedy,1976
16084,0.313073,Freaky Friday,Family,1976
9878,0.283119,The Boy in the Plastic Bubble,TV Movie,1976
9878,0.283119,The Boy in the Plastic Bubble,Drama,1976
991,0.564342,The Man Who Fell to Earth,Drama,1976
991,0.564342,The Man Who Fell to Earth,Science Fiction,1976
19971,0.264423,The Little Girl Who Lives Down the Lane,Mystery,1976
19971,0.264423,The Little Girl Who Lives Down the Lane,Drama,1976
19971,0.264423,The Little Girl Who Lives Down the Lane,Thriller,1976
23761,0.264224,Alice Sweet Alice,Thriller,1976
23761,0.264224,Alice Sweet Alice,Mystery,1976
23761,0.264224,Alice Sweet Alice,Horror,1976
6883,0.261838,Two-Minute Warning,Action,1976
6883,0.261838,Two-Minute Warning,Thriller,1976
4780,0.569865,Obsession,Drama,1976
4780,0.569865,Obsession,Thriller,1976
4780,0.569865,Obsession,Mystery,1976
10786,0.214658,Robin and Marian,Action,1976
10786,0.214658,Robin and Marian,Adventure,1976
10786,0.214658,Robin and Marian,Drama,1976
10786,0.214658,Robin and Marian,Romance,1976
8446,0.196999,Bugsy Malone,Drama,1976
8446,0.196999,Bugsy Malone,Action,1976
8446,0.196999,Bugsy Malone,Comedy,1976
8446,0.196999,Bugsy Malone,Music,1976
8446,0.196999,Bugsy Malone,Family,1976
10970,0.194746,Silent Movie,Comedy,1976
13549,0.194596,Burnt Offerings,Horror,1976
19610,0.155768,A Star Is Born,Drama,1976
19610,0.155768,A Star Is Born,Music,1976
19610,0.155768,A Star Is Born,Romance,1976
25241,0.13442,Squirm,Horror,1976
11422,0.456174,Midway,Action,1976
11422,0.456174,Midway,Drama,1976
11422,0.456174,Midway,History,1976
11422,0.456174,Midway,War,1976
1723,0.128027,The Front,Comedy,1976
1723,0.128027,The Front,Drama,1976
21241,0.126723,Cannonball,Action,1976
40440,0.12614,The Song Remains the Same,Documentary,1976
40440,0.12614,The Song Remains the Same,Music,1976
15462,0.111387,Car Wash,Comedy,1976
15462,0.111387,Car Wash,Drama,1976
15462,0.111387,Car Wash,Romance,1976
40043,0.116673,Î¤Î± Ï€Î±Î¹Î´Î¹Î¬ Ï„Î¿Ï… Î´Î¹Î±Î²ÏŒÎ»Î¿Ï…,Horror,1976
40043,0.116673,Î¤Î± Ï€Î±Î¹Î´Î¹Î¬ Ï„Î¿Ï… Î´Î¹Î±Î²ÏŒÎ»Î¿Ï…,Thriller,1976
49636,0.042353,Du bi quan wang da po xue di zi,Action,1976
49636,0.042353,Du bi quan wang da po xue di zi,Foreign,1976
49636,0.042353,Du bi quan wang da po xue di zi,Fantasy,1976
42245,0.028606,The Food of the Gods,Horror,1976
42245,0.028606,The Food of the Gods,Science Fiction,1976
23479,0.017498,The Bad News Bears,Comedy,1976
23479,0.017498,The Bad News Bears,Family,1976
48197,0.002381,The Town That Dreaded Sundown,Horror,1976
48197,0.002381,The Town That Dreaded Sundown,Mystery,1976
48197,0.002381,The Town That Dreaded Sundown,Thriller,1976
48197,0.002381,The Town That Dreaded Sundown,Crime,1976
137,2.571339,Groundhog Day,Romance,1993
137,2.571339,Groundhog Day,Fantasy,1993
137,2.571339,Groundhog Day,Drama,1993
137,2.571339,Groundhog Day,Comedy,1993
9479,2.455618,The Nightmare Before Christmas,Fantasy,1993
9479,2.455618,The Nightmare Before Christmas,Animation,1993
9479,2.455618,The Nightmare Before Christmas,Family,1993
424,2.377288,Schindler's List,Drama,1993
424,2.377288,Schindler's List,History,1993
424,2.377288,Schindler's List,War,1993
329,2.204926,Jurassic Park,Adventure,1993
329,2.204926,Jurassic Park,Science Fiction,1993
9739,1.960217,Demolition Man,Action,1993
9739,1.960217,Demolition Man,Adventure,1993
9739,1.960217,Demolition Man,Comedy,1993
9739,1.960217,Demolition Man,Science Fiction,1993
788,1.73212599999999,Mrs. Doubtfire,Comedy,1993
788,1.73212599999999,Mrs. Doubtfire,Drama,1993
788,1.73212599999999,Mrs. Doubtfire,Family,1993
5503,1.708867,The Fugitive,Adventure,1993
5503,1.708867,The Fugitive,Action,1993
5503,1.708867,The Fugitive,Thriller,1993
5503,1.708867,The Fugitive,Crime,1993
5503,1.708867,The Fugitive,Mystery,1993
9386,1.35597,In the Line of Fire,Action,1993
9386,1.35597,In the Line of Fire,Drama,1993
9386,1.35597,In the Line of Fire,Thriller,1993
9386,1.35597,In the Line of Fire,Crime,1993
9386,1.35597,In the Line of Fire,Mystery,1993
9800,1.294131,Philadelphia,Drama,1993
9800,1.294131,Philadelphia,Mystery,1993
9571,1.242232,Dazed and Confused,Comedy,1993
9571,1.242232,Dazed and Confused,Drama,1993
9593,1.207245,Last Action Hero,Adventure,1993
9593,1.207245,Last Action Hero,Fantasy,1993
9593,1.207245,Last Action Hero,Action,1993
9593,1.207245,Last Action Hero,Comedy,1993
9593,1.207245,Last Action Hero,Family,1993
9559,1.19024699999999,A Perfect World,Crime,1993
9559,1.19024699999999,A Perfect World,Drama,1993
9559,1.19024699999999,A Perfect World,Thriller,1993
8005,1.176724,Robin Hood: Men in Tights,Comedy,1993
2758,1.132123,Addams Family Values,Comedy,1993
2758,1.132123,Addams Family Values,Family,1993
2758,1.132123,Addams Family Values,Fantasy,1993
9350,1.041911,Cliffhanger,Action,1993
9350,1.041911,Cliffhanger,Adventure,1993
9350,1.041911,Cliffhanger,Thriller,1993
867,1.038971,Sliver,Drama,1993
867,1.038971,Sliver,Thriller,1993
1499,1.02495499999999,Teenage Mutant Ninja Turtles III,Action,1993
1499,1.02495499999999,Teenage Mutant Ninja Turtles III,Adventure,1993
1499,1.02495499999999,Teenage Mutant Ninja Turtles III,Comedy,1993
1499,1.02495499999999,Teenage Mutant Ninja Turtles III,Family,1993
1499,1.02495499999999,Teenage Mutant Ninja Turtles III,Fantasy,1993
11101,1.023326,Stalingrad,Drama,1993
11101,1.023326,Stalingrad,History,1993
11101,1.023326,Stalingrad,War,1993
531,0.996113,The Wrong Trousers,Animation,1993
531,0.996113,The Wrong Trousers,Comedy,1993
